Date,Open,High,Low,Close,Volume
18-Nov-14,45.30,45.97,44.73,44.80,3127355
17-Nov-14,44.98,45.08,44.24,44.42,1501628
14-Nov-14,44.27,45.34,44.15,44.99,1980100
13-Nov-14,45.77,46.25,44.87,45.19,3556849
12-Nov-14,43.18,45.95,43.15,45.66,3809456
11-Nov-14,43.18,43.35,42.66,43.18,1411413
10-Nov-14,43.69,44.55,42.81,43.30,1552697
7-Nov-14,42.45,43.89,42.36,43.76,1800454
6-Nov-14,41.21,42.99,41.21,42.78,1872908
5-Nov-14,41.58,41.71,41.13,41.29,905010
4-Nov-14,41.77,41.77,40.87,41.52,1270236
3-Nov-14,41.77,42.18,41.52,41.93,1143390
31-Oct-14,42.13,42.24,41.43,41.65,1082201
30-Oct-14,40.56,42.06,40.48,41.68,1059693
29-Oct-14,41.50,41.68,40.75,41.18,1238762
28-Oct-14,41.50,41.77,40.75,41.73,1206956
27-Oct-14,41.12,41.84,40.37,41.51,1190545
24-Oct-14,41.39,41.73,40.80,41.40,849912
23-Oct-14,41.51,42.37,40.94,41.41,1483916
22-Oct-14,41.20,42.09,40.85,40.85,1452645
21-Oct-14,40.74,41.28,40.62,41.20,1232338
20-Oct-14,38.87,40.60,38.75,40.49,2779079
17-Oct-14,40.27,40.36,38.67,38.84,1653440
16-Oct-14,38.67,40.07,38.26,40.00,2593026
15-Oct-14,38.99,39.85,37.86,39.60,2233688
14-Oct-14,39.22,40.20,39.15,39.44,3898546
13-Oct-14,40.37,40.66,39.01,39.08,2510883
10-Oct-14,41.08,41.33,40.05,40.35,1504939
9-Oct-14,41.96,42.00,40.93,41.07,1830285
8-Oct-14,41.17,42.32,40.91,42.23,1942459
7-Oct-14,40.91,41.24,40.65,41.00,1435459
6-Oct-14,42.39,42.39,41.06,41.33,1374814
3-Oct-14,42.58,43.00,41.87,42.07,1857854
2-Oct-14,41.43,42.66,40.07,42.36,4869111
1-Oct-14,41.82,42.01,41.18,41.46,2199999
30-Sep-14,42.15,42.46,41.63,42.01,1941942
29-Sep-14,42.56,42.66,42.04,42.27,1491237
26-Sep-14,42.27,43.13,42.05,42.99,2036402
25-Sep-14,42.45,42.75,41.66,42.23,1513541
24-Sep-14,42.00,42.83,41.83,42.66,1925158
23-Sep-14,41.63,42.49,41.52,41.96,3220468
22-Sep-14,43.47,43.55,41.62,41.73,2264158
19-Sep-14,44.51,44.77,42.85,43.24,3291061
18-Sep-14,44.02,44.71,43.86,44.30,1970248
17-Sep-14,43.42,44.27,43.38,44.01,2645365
16-Sep-14,43.94,44.30,43.17,43.44,3033182
15-Sep-14,44.65,45.08,43.71,44.20,3454724
12-Sep-14,43.68,45.50,43.62,45.19,8979028
11-Sep-14,43.70,45.49,42.65,43.73,28295832
10-Sep-14,38.65,38.72,37.81,38.39,5105310
9-Sep-14,39.02,39.10,38.55,38.68,2521649
8-Sep-14,39.16,39.43,39.02,39.07,2615546
5-Sep-14,38.85,39.21,38.51,39.14,1925447
4-Sep-14,39.23,39.54,38.97,39.04,2335982
3-Sep-14,40.20,40.32,39.10,39.13,2712772
2-Sep-14,40.07,40.28,39.65,40.11,1949065
29-Aug-14,40.63,40.63,39.70,39.93,2074938
28-Aug-14,40.64,41.00,40.34,40.59,1799366
27-Aug-14,41.67,41.94,41.28,41.49,1371587
26-Aug-14,40.87,42.14,40.77,41.67,2347070
25-Aug-14,40.81,41.00,40.30,40.83,1769999
22-Aug-14,39.92,40.66,39.50,40.45,2473815
21-Aug-14,40.02,40.25,39.67,39.80,1586008
20-Aug-14,39.94,40.25,39.61,40.00,2222813
19-Aug-14,39.01,40.09,38.91,39.99,2778837
18-Aug-14,38.68,38.96,38.52,38.79,1631013
15-Aug-14,38.58,38.97,37.90,38.37,1585132
14-Aug-14,38.92,39.04,38.29,38.75,1376625
13-Aug-14,39.46,39.53,38.52,38.77,1724848
12-Aug-14,40.41,40.70,39.23,39.29,1731717
11-Aug-14,40.29,40.57,39.63,40.38,1946152
8-Aug-14,40.01,40.39,39.45,40.11,7146917
7-Aug-14,40.41,40.49,38.91,39.03,2799247
6-Aug-14,38.60,40.35,38.60,39.97,3964170
5-Aug-14,38.19,39.03,38.10,38.70,2472704
4-Aug-14,38.40,38.63,37.89,38.50,1214149
1-Aug-14,38.68,39.31,38.12,38.30,2035511
31-Jul-14,39.46,39.97,38.41,38.46,3119906
30-Jul-14,39.51,39.67,39.10,39.45,1378388
29-Jul-14,39.50,39.71,38.75,39.17,1520742
28-Jul-14,38.98,39.55,38.55,39.45,1264071
25-Jul-14,39.13,39.56,38.84,39.03,1582821
24-Jul-14,37.93,39.64,37.81,39.51,4198001
23-Jul-14,37.59,37.76,37.28,37.56,2156340
22-Jul-14,37.74,37.83,37.46,37.53,1583812
21-Jul-14,38.06,38.06,37.26,37.51,2010559
18-Jul-14,38.36,38.36,37.52,38.15,2497740
17-Jul-14,37.94,38.94,37.76,37.98,2440711
16-Jul-14,39.04,39.04,37.83,38.11,2772054
15-Jul-14,39.11,39.19,38.57,38.66,1800978
14-Jul-14,40.38,40.38,38.81,38.87,2528804
11-Jul-14,39.79,40.25,39.71,40.17,1461835
10-Jul-14,39.89,40.24,39.26,39.98,2024821
9-Jul-14,40.56,41.07,40.17,40.29,1834100
8-Jul-14,41.31,41.31,40.05,40.75,1777838
7-Jul-14,42.04,42.16,40.73,40.82,2210082
3-Jul-14,43.06,43.71,42.16,42.60,4047574
2-Jul-14,40.28,41.69,40.27,41.40,2569590
1-Jul-14,40.38,40.75,39.90,40.27,2266819
30-Jun-14,39.90,40.67,39.52,40.48,2441767
27-Jun-14,40.34,40.66,40.01,40.42,1904116
26-Jun-14,41.11,41.25,40.15,40.49,2405379
25-Jun-14,41.00,41.56,40.80,41.12,1898705
24-Jun-14,41.02,41.66,40.71,41.11,3328718
23-Jun-14,41.74,41.94,41.04,41.25,6328226
20-Jun-14,40.20,40.43,39.98,40.23,2694248
19-Jun-14,40.20,40.47,40.00,40.27,4052812
18-Jun-14,39.40,40.30,38.92,39.88,5507966
17-Jun-14,38.08,39.06,38.00,38.71,5026891
16-Jun-14,37.50,38.30,37.44,38.25,5504262
13-Jun-14,37.15,37.64,36.26,37.61,13794829
12-Jun-14,37.23,38.50,37.00,37.25,36568155
11-Jun-14,45.75,45.79,44.08,44.30,5857672
10-Jun-14,45.23,46.29,45.12,45.48,3547996
9-Jun-14,44.89,45.35,44.63,44.99,3740221
6-Jun-14,43.26,44.63,42.90,44.42,3972841
5-Jun-14,43.87,44.20,42.79,42.87,3567339
4-Jun-14,43.19,43.49,42.62,42.98,2560577
3-Jun-14,43.67,43.89,43.22,43.27,2281507
2-Jun-14,44.60,44.62,43.14,43.49,3133466
30-May-14,44.73,45.00,44.00,44.63,1847905
29-May-14,45.00,45.25,44.32,44.43,1391773
28-May-14,44.94,45.15,43.98,44.69,2028229
27-May-14,45.62,45.64,44.59,44.86,1935167
23-May-14,45.12,45.64,44.76,45.30,1229841
22-May-14,44.77,45.44,44.51,45.15,792209
21-May-14,44.41,45.10,44.26,44.79,1373750
20-May-14,45.40,45.96,44.33,44.45,1441106
19-May-14,44.85,45.80,44.85,45.67,979239
16-May-14,44.50,45.24,44.40,45.15,1065472
15-May-14,44.95,45.23,44.05,44.67,1966319
14-May-14,45.01,45.40,44.47,45.20,1617736
13-May-14,45.47,46.78,45.23,45.38,3562421
12-May-14,44.00,45.04,44.00,44.77,2322683
9-May-14,43.37,44.14,42.90,43.77,1776386
8-May-14,43.09,44.16,43.00,43.21,1742087
7-May-14,44.50,44.60,42.28,43.70,3967239
6-May-14,45.35,45.50,44.52,44.60,2334099
5-May-14,45.45,45.89,45.01,45.57,1357403
2-May-14,45.09,45.90,44.90,45.45,1690179
1-May-14,45.72,46.19,44.72,44.99,2610935
30-Apr-14,45.47,46.34,45.11,45.93,2397637
29-Apr-14,45.20,45.94,44.84,45.58,2876311
28-Apr-14,45.50,45.50,43.34,45.23,6543087
25-Apr-14,47.32,47.38,45.49,45.50,3892342
24-Apr-14,47.85,47.98,46.70,47.10,2540284
23-Apr-14,48.35,48.64,47.41,47.51,3087064
22-Apr-14,49.19,49.19,47.94,48.27,4223329
21-Apr-14,51.70,51.70,47.91,49.07,7218806
17-Apr-14,52.68,53.18,51.62,51.71,2688813
16-Apr-14,52.85,53.33,52.21,52.71,1569835
15-Apr-14,52.87,53.49,51.48,52.51,1905928
14-Apr-14,52.39,53.68,52.02,52.39,2541017
11-Apr-14,52.06,52.54,51.17,52.08,2465226
10-Apr-14,53.80,54.41,52.13,52.57,2791028
9-Apr-14,53.24,54.74,52.67,54.56,2557063
8-Apr-14,52.61,53.74,52.37,53.16,1848451
7-Apr-14,54.06,54.15,51.64,52.62,3486965
4-Apr-14,54.85,55.18,53.75,54.18,3825555
3-Apr-14,54.73,55.45,53.70,54.14,3462795
2-Apr-14,52.97,54.63,52.53,54.41,3769481
1-Apr-14,52.67,53.00,52.15,52.98,2597902
