Date,Open,High,Low,Close,Volume
9-Oct-13,77.40,77.44,76.35,76.98,64526694
8-Oct-13,78.76,78.81,77.19,77.22,43660689
7-Oct-13,78.72,79.35,78.67,78.74,20234683
4-Oct-13,78.72,79.51,78.65,79.40,22854266
3-Oct-13,79.55,79.72,78.30,78.72,42998195
2-Oct-13,79.13,79.76,79.06,79.65,25503753
1-Oct-13,78.87,79.72,78.85,79.68,33129746
30-Sep-13,78.27,79.09,78.00,78.88,28031856
27-Sep-13,78.74,79.21,78.59,79.07,25151521
26-Sep-13,78.87,79.36,78.85,79.17,22421656
25-Sep-13,78.88,79.00,78.40,78.56,22746397
24-Sep-13,79.00,79.25,78.57,78.83,21875702
23-Sep-13,79.34,79.41,78.46,78.83,30319396
20-Sep-13,79.47,79.54,78.95,78.98,26328830
19-Sep-13,79.54,79.68,79.36,79.50,26435609
18-Sep-13,78.49,79.47,78.33,79.31,31714662
17-Sep-13,77.99,78.47,77.98,78.37,27182212
16-Sep-13,78.69,78.72,77.67,77.85,25909886
13-Sep-13,78.11,78.14,77.64,78.06,16932448
12-Sep-13,78.06,78.25,77.85,78.01,18332687
11-Sep-13,77.69,78.11,77.59,78.06,27834220
10-Sep-13,78.27,78.32,77.92,78.21,27619372
9-Sep-13,77.23,77.96,77.23,77.83,25161869
6-Sep-13,77.09,77.34,76.05,76.93,27724535
5-Sep-13,76.75,77.06,76.73,76.84,17815365
4-Sep-13,76.14,76.84,75.93,76.71,27142882
3-Sep-13,76.10,76.44,75.54,75.90,27241431
30-Aug-13,76.04,76.04,75.20,75.47,26228459
29-Aug-13,75.40,76.34,75.30,75.96,27287901
28-Aug-13,75.08,75.75,75.05,75.43,20490381
27-Aug-13,75.82,76.18,74.96,75.14,40068871
26-Aug-13,76.72,77.28,76.55,76.71,27525409
23-Aug-13,76.73,76.77,76.40,76.67,20697258
22-Aug-13,75.73,76.21,75.71,76.16,17269464
21-Aug-13,75.46,76.09,75.14,75.42,30705085
20-Aug-13,75.49,76.03,75.43,75.68,18842747
19-Aug-13,75.50,76.13,75.33,75.35,29586813
16-Aug-13,75.54,75.87,75.35,75.48,23824932
15-Aug-13,75.98,75.99,75.29,75.51,39406562
14-Aug-13,77.07,77.18,76.70,76.81,29920959
13-Aug-13,76.77,77.27,76.22,77.10,23916974
12-Aug-13,76.20,76.81,76.19,76.67,20515862
9-Aug-13,76.70,76.94,76.27,76.49,18569820
8-Aug-13,76.84,76.98,76.30,76.80,19993946
7-Aug-13,76.36,76.57,75.87,76.42,20281126
6-Aug-13,76.92,76.99,76.25,76.56,23680564
5-Aug-13,76.89,77.08,76.78,77.02,15462781
2-Aug-13,76.56,76.99,76.38,76.97,18105230
1-Aug-13,76.30,76.65,76.21,76.54,16879933
31-Jul-13,75.77,76.21,75.63,75.77,25007599
30-Jul-13,75.50,75.95,75.35,75.63,24104507
29-Jul-13,75.22,75.54,75.03,75.23,20970308
26-Jul-13,74.67,75.38,74.55,75.37,20885522
25-Jul-13,74.89,75.06,74.46,74.97,23167338
24-Jul-13,74.99,75.02,74.33,74.50,24426805
23-Jul-13,74.95,74.96,74.20,74.26,24748780
22-Jul-13,74.87,74.98,74.58,74.81,21135860
19-Jul-13,74.72,74.74,74.37,74.59,37734062
18-Jul-13,75.54,75.74,75.25,75.37,36278798
17-Jul-13,75.60,75.74,75.35,75.56,24631497
16-Jul-13,75.54,75.59,75.18,75.37,31747092
15-Jul-13,75.36,75.52,75.17,75.47,19790966
12-Jul-13,75.02,75.35,74.82,75.30,31417850
11-Jul-13,74.29,75.03,74.25,74.97,47777675
10-Jul-13,73.00,73.62,72.98,73.51,25598894
9-Jul-13,72.98,73.25,72.65,73.09,26115187
8-Jul-13,72.94,72.99,72.38,72.65,20563730
5-Jul-13,72.45,72.61,71.86,72.58,28795991
3-Jul-13,71.48,72.37,71.42,72.03,18847424
2-Jul-13,71.68,72.18,71.35,71.74,23069566
1-Jul-13,71.76,72.30,71.64,71.71,24951289
28-Jun-13,70.92,71.69,70.79,71.27,28301066
27-Jun-13,71.22,71.62,71.13,71.17,23546417
26-Jun-13,70.82,71.00,70.59,70.87,23746655
25-Jun-13,70.41,70.52,69.81,70.24,28897389
24-Jun-13,69.84,70.27,69.15,69.73,41492206
21-Jun-13,70.78,70.97,69.84,70.43,51562351
20-Jun-13,71.92,72.16,70.79,71.02,60908388
19-Jun-13,73.57,73.68,72.68,72.76,43145076
18-Jun-13,73.07,73.72,73.06,73.58,24861267
17-Jun-13,72.88,73.40,72.60,72.98,32443498
14-Jun-13,72.76,72.84,72.17,72.28,27617261
13-Jun-13,71.76,72.92,71.55,72.76,28230371
12-Jun-13,73.12,73.14,71.74,71.85,42081831
11-Jun-13,72.67,73.34,72.44,72.69,39202351
10-Jun-13,73.55,73.76,73.26,73.42,25393169
7-Jun-13,72.73,73.47,72.52,73.39,31971148
6-Jun-13,72.15,72.41,71.47,72.40,62524010
5-Jun-13,72.77,73.04,71.99,72.05,48654171
4-Jun-13,73.52,73.82,72.70,73.00,35256035
3-Jun-13,73.31,73.40,72.43,73.38,47613032
31-May-13,73.65,74.21,73.17,73.25,38354676
30-May-13,73.57,74.28,73.55,73.93,32390461
29-May-13,73.59,73.80,73.12,73.54,32095595
28-May-13,74.25,74.54,73.66,73.89,27065807
24-May-13,72.96,73.43,72.76,73.41,26435957
23-May-13,72.95,73.70,72.83,73.45,48229437
22-May-13,74.36,74.95,73.24,73.62,59843165
21-May-13,74.18,74.54,73.89,74.27,25899967
20-May-13,74.09,74.42,73.89,74.19,25135782
17-May-13,73.95,74.33,73.73,74.30,31117108
16-May-13,73.77,74.10,73.55,73.59,27253366
15-May-13,73.38,73.74,73.20,73.67,27214313
14-May-13,73.13,73.74,73.13,73.52,36017631
13-May-13,72.93,73.32,72.86,73.14,29730022
10-May-13,72.73,73.08,72.63,73.05,20663682
9-May-13,72.55,73.10,72.47,72.61,29344426
8-May-13,72.31,72.77,72.20,72.71,24257984
7-May-13,72.50,72.57,72.09,72.36,25838016
6-May-13,72.25,72.51,72.19,72.40,19244277
3-May-13,71.94,72.34,71.91,72.12,34061652
2-May-13,70.51,71.43,70.45,71.28,31744162
1-May-13,70.71,70.85,70.25,70.39,28539538
30-Apr-13,70.29,70.73,70.04,70.72,30146326
29-Apr-13,69.78,70.48,69.76,70.21,31663920
26-Apr-13,69.62,69.77,69.27,69.57,24083912
25-Apr-13,69.63,70.05,69.59,69.79,26437042
24-Apr-13,69.26,69.67,69.12,69.42,44500627
23-Apr-13,69.20,69.70,68.82,69.45,53078214
22-Apr-13,68.33,69.04,68.08,68.79,34412089
19-Apr-13,67.31,68.23,67.20,68.09,43066868
18-Apr-13,68.33,68.33,66.88,67.17,56798119
17-Apr-13,68.84,68.89,67.71,68.12,60204793
16-Apr-13,68.99,69.55,68.81,69.47,27682570
15-Apr-13,69.68,69.79,68.48,68.56,48795787
12-Apr-13,69.85,69.99,69.41,69.94,32791330
11-Apr-13,69.84,70.15,69.77,69.99,37238268
10-Apr-13,68.89,70.17,68.88,70.02,55271262
9-Apr-13,68.42,68.96,68.09,68.68,30931361
8-Apr-13,67.88,68.24,67.69,68.22,17898516
5-Apr-13,67.35,67.96,67.19,67.86,55613276
4-Apr-13,68.41,68.60,68.06,68.43,32287367
3-Apr-13,69.08,69.18,68.24,68.41,35131104
2-Apr-13,68.81,69.27,68.77,69.04,29431878
1-Apr-13,69.01,69.09,68.31,68.50,28118835
28-Mar-13,68.81,69.06,68.64,68.97,23669800
27-Mar-13,68.25,68.85,68.14,68.80,22539423
26-Mar-13,68.60,68.73,68.45,68.71,19734745
25-Mar-13,68.81,68.96,68.01,68.34,24909753
22-Mar-13,68.21,68.64,68.13,68.59,28838417
21-Mar-13,68.09,68.25,67.77,67.93,30050789
20-Mar-13,68.74,68.86,68.39,68.71,28035338
19-Mar-13,68.54,68.70,67.62,68.23,33134570
18-Mar-13,67.88,68.64,67.73,68.36,36164493
15-Mar-13,68.75,68.79,68.34,68.51,30743672
14-Mar-13,68.87,69.01,68.71,68.86,31537685
13-Mar-13,68.80,68.89,68.39,68.63,34297271
12-Mar-13,68.79,68.93,68.39,68.72,27579252
11-Mar-13,68.68,68.99,68.47,68.97,23194121
8-Mar-13,68.93,69.02,68.50,68.77,26162116
7-Mar-13,68.57,68.80,68.45,68.69,21775877
6-Mar-13,68.89,68.91,68.42,68.51,29070971
5-Mar-13,68.10,68.77,68.08,68.68,35589440
4-Mar-13,67.19,67.69,67.07,67.68,19380446
1-Mar-13,66.86,67.50,66.54,67.38,31617692
28-Feb-13,67.24,67.74,67.09,67.10,28557148
27-Feb-13,66.57,67.65,66.47,67.24,36339458
26-Feb-13,66.42,66.68,65.96,66.56,42088741
25-Feb-13,67.60,67.81,66.25,66.31,40927523
22-Feb-13,66.84,67.15,66.59,67.14,21969534
21-Feb-13,66.96,67.01,66.23,66.47,45855576
20-Feb-13,68.24,68.25,67.18,67.19,38200238
19-Feb-13,67.89,68.26,67.86,68.24,23433248
15-Feb-13,67.95,68.11,67.56,67.75,25334049
14-Feb-13,67.64,68.05,67.62,67.95,24482423
13-Feb-13,67.93,68.23,67.76,67.97,23497142
12-Feb-13,67.92,68.05,67.66,67.73,22061318
11-Feb-13,68.02,68.06,67.78,68.01,17650349
8-Feb-13,67.64,68.13,67.63,67.99,39845725
